,ts_code,symbol,name,exchange_id,list_status,list_date
1602,300227.SZ,300227,光韵达,SZSE,L,20110608
1603,300228.SZ,300228,富瑞特装,SZSE,L,20110608
1604,300229.SZ,300229,拓尔思,SZSE,L,20110615
1605,300230.SZ,300230,永利股份,SZSE,L,20110615
1606,300231.SZ,300231,银信科技,SZSE,L,20110615
1607,300232.SZ,300232,洲明科技,SZSE,L,20110622
1608,300233.SZ,300233,金城医药,SZSE,L,20110622
1609,300234.SZ,300234,开尔新材,SZSE,L,20110622
1610,300235.SZ,300235,方直科技,SZSE,L,20110629
1611,300236.SZ,300236,上海新阳,SZSE,L,20110629
1612,300237.SZ,300237,美晨生态,SZSE,L,20110629
1613,300238.SZ,300238,冠昊生物,SZSE,L,20110706
1614,300239.SZ,300239,东宝生物,SZSE,L,20110706
1615,300240.SZ,300240,飞力达,SZSE,L,20110706
1616,300241.SZ,300241,瑞丰光电,SZSE,L,20110712
1617,300242.SZ,300242,佳云科技,SZSE,L,20110712
1618,300243.SZ,300243,瑞丰高材,SZSE,L,20110712
1619,300244.SZ,300244,迪安诊断,SZSE,L,20110719
1620,300245.SZ,300245,天玑科技,SZSE,L,20110719
1621,300246.SZ,300246,宝莱特,SZSE,L,20110719
1622,300247.SZ,300247,乐金健康,SZSE,L,20110729
1623,300248.SZ,300248,新开普,SZSE,L,20110729
1624,300249.SZ,300249,依米康,SZSE,L,20110803
1625,300250.SZ,300250,初灵信息,SZSE,L,20110803
1626,300251.SZ,300251,光线传媒,SZSE,L,20110803
1627,300252.SZ,300252,金信诺,SZSE,L,20110818
1628,300253.SZ,300253,卫宁健康,SZSE,L,20110818
1629,300254.SZ,300254,仟源医药,SZSE,L,20110819
1630,300255.SZ,300255,常山药业,SZSE,L,20110819
1631,300256.SZ,300256,星星科技,SZSE,L,20110819
1632,300257.SZ,300257,开山股份,SZSE,L,20110819
1633,300258.SZ,300258,精锻科技,SZSE,L,20110826
1634,300259.SZ,300259,新天科技,SZSE,L,20110831
1635,300260.SZ,300260,新莱应材,SZSE,L,20110906
1636,300261.SZ,300261,雅本化学,SZSE,L,20110906
1637,300262.SZ,300262,巴安水务,SZSE,L,20110916
1638,300263.SZ,300263,隆华节能,SZSE,L,20110916
1639,300264.SZ,300264,佳创视讯,SZSE,L,20110916
1640,300265.SZ,300265,通光线缆,SZSE,L,20110916
1641,300266.SZ,300266,兴源环境,SZSE,L,20110927
1642,300267.SZ,300267,尔康制药,SZSE,L,20110927
1643,300268.SZ,300268,佳沃股份,SZSE,L,20110927
1644,300269.SZ,300269,联建光电,SZSE,L,20111012
1645,300270.SZ,300270,中威电子,SZSE,L,20111012
1646,300271.SZ,300271,华宇软件,SZSE,L,20111026
1647,300272.SZ,300272,开能健康,SZSE,L,20111102
1648,300273.SZ,300273,和佳股份,SZSE,L,20111026
1649,300274.SZ,300274,阳光电源,SZSE,L,20111102
1650,300275.SZ,300275,梅安森,SZSE,L,20111102
1651,300276.SZ,300276,三丰智能,SZSE,L,20111115
1652,300277.SZ,300277,海联讯,SZSE,L,20111123
1653,300278.SZ,300278,华昌达,SZSE,L,20111216
1654,300279.SZ,300279,和晶科技,SZSE,L,20111229
1655,300280.SZ,300280,紫天科技,SZSE,L,20111229
1656,300281.SZ,300281,金明精机,SZSE,L,20111229
1657,300282.SZ,300282,三盛教育,SZSE,L,20111229
1658,300283.SZ,300283,温州宏丰,SZSE,L,20120110
1659,300284.SZ,300284,苏交科,SZSE,L,20120110
1660,300285.SZ,300285,国瓷材料,SZSE,L,20120113
1661,300286.SZ,300286,安科瑞,SZSE,L,20120113
1662,300287.SZ,300287,飞利信,SZSE,L,20120201
1663,300288.SZ,300288,朗玛信息,SZSE,L,20120216
1664,300289.SZ,300289,利德曼,SZSE,L,20120216
1665,300290.SZ,300290,荣科科技,SZSE,L,20120216
1666,300291.SZ,300291,华录百纳,SZSE,L,20120209
1667,300292.SZ,300292,吴通控股,SZSE,L,20120229
1668,300293.SZ,300293,蓝英装备,SZSE,L,20120308
1669,300294.SZ,300294,博雅生物,SZSE,L,20120308
1670,300295.SZ,300295,三六五网,SZSE,L,20120315
1671,300296.SZ,300296,利亚德,SZSE,L,20120315
1672,300297.SZ,300297,蓝盾股份,SZSE,L,20120315
1673,300298.SZ,300298,三诺生物,SZSE,L,20120319
1674,300299.SZ,300299,富春股份,SZSE,L,20120319
1675,300300.SZ,300300,汉鼎宇佑,SZSE,L,20120319
1676,300301.SZ,300301,长方集团,SZSE,L,20120321
1677,300302.SZ,300302,同有科技,SZSE,L,20120321
1678,300303.SZ,300303,聚飞光电,SZSE,L,20120319
1679,300304.SZ,300304,云意电气,SZSE,L,20120321
1680,300305.SZ,300305,裕兴股份,SZSE,L,20120329
1681,300306.SZ,300306,远方信息,SZSE,L,20120329
1682,300307.SZ,300307,慈星股份,SZSE,L,20120329
1683,300308.SZ,300308,中际旭创,SZSE,L,20120410
1684,300309.SZ,300309,吉艾科技,SZSE,L,20120410
1685,300310.SZ,300310,宜通世纪,SZSE,L,20120425
1686,300311.SZ,300311,任子行,SZSE,L,20120425
1687,300312.SZ,300312,邦讯技术,SZSE,L,20120508
1688,300313.SZ,300313,天山生物,SZSE,L,20120425
1689,300314.SZ,300314,戴维医疗,SZSE,L,20120508
1690,300315.SZ,300315,掌趣科技,SZSE,L,20120511
1691,300316.SZ,300316,晶盛机电,SZSE,L,20120511
1692,300317.SZ,300317,珈伟股份,SZSE,L,20120511
1693,300318.SZ,300318,博晖创新,SZSE,L,20120523
1694,300319.SZ,300319,麦捷科技,SZSE,L,20120523
1695,300320.SZ,300320,海达股份,SZSE,L,20120601
1696,300321.SZ,300321,同大股份,SZSE,L,20120523
1697,300322.SZ,300322,硕贝德,SZSE,L,20120608
1698,300323.SZ,300323,华灿光电,SZSE,L,20120601
1699,300324.SZ,300324,旋极信息,SZSE,L,20120608
1700,300325.SZ,300325,德威新材,SZSE,L,20120601
1701,300326.SZ,300326,凯利泰,SZSE,L,20120613
1702,300327.SZ,300327,中颖电子,SZSE,L,20120613
1703,300328.SZ,300328,宜安科技,SZSE,L,20120619
1704,300329.SZ,300329,海伦钢琴,SZSE,L,20120619
1705,300330.SZ,300330,华虹计通,SZSE,L,20120619
1706,300331.SZ,300331,苏大维格,SZSE,L,20120628
1707,300332.SZ,300332,天壕环境,SZSE,L,20120628
1708,300333.SZ,300333,兆日科技,SZSE,L,20120628
1709,300334.SZ,300334,津膜科技,SZSE,L,20120705
1710,300335.SZ,300335,迪森股份,SZSE,L,20120710
1711,300336.SZ,300336,新文化,SZSE,L,20120710
1712,300337.SZ,300337,银邦股份,SZSE,L,20120718
1713,300338.SZ,300338,开元股份,SZSE,L,20120726
1714,300339.SZ,300339,润和软件,SZSE,L,20120718
1715,300340.SZ,300340,科恒股份,SZSE,L,20120726
1716,300341.SZ,300341,麦迪电气,SZSE,L,20120726
1717,300342.SZ,300342,天银机电,SZSE,L,20120726
1718,300343.SZ,300343,联创互联,SZSE,L,20120801
1719,300344.SZ,300344,太空智造,SZSE,L,20120801
1720,300345.SZ,300345,红宇新材,SZSE,L,20120801
1721,300346.SZ,300346,南大光电,SZSE,L,20120807
1722,300347.SZ,300347,泰格医药,SZSE,L,20120817
1723,300348.SZ,300348,长亮科技,SZSE,L,20120817
1724,300349.SZ,300349,金卡智能,SZSE,L,20120817
1725,300350.SZ,300350,华鹏飞,SZSE,L,20120821
1726,300351.SZ,300351,永贵电器,SZSE,L,20120920
1727,300352.SZ,300352,北信源,SZSE,L,20120912
1728,300353.SZ,300353,东土科技,SZSE,L,20120927
1729,300354.SZ,300354,东华测试,SZSE,L,20120920
1730,300355.SZ,300355,蒙草生态,SZSE,L,20120927
1731,300356.SZ,300356,光一科技,SZSE,L,20121009
1732,300357.SZ,300357,我武生物,SZSE,L,20140121
1733,300358.SZ,300358,楚天科技,SZSE,L,20140121
1734,300359.SZ,300359,全通教育,SZSE,L,20140121
1735,300360.SZ,300360,炬华科技,SZSE,L,20140121
1736,300362.SZ,300362,天翔环境,SZSE,L,20140121
1737,300363.SZ,300363,博腾股份,SZSE,L,20140129
1738,300364.SZ,300364,中文在线,SZSE,L,20150121
1739,300365.SZ,300365,恒华科技,SZSE,L,20140123
1740,300366.SZ,300366,创意信息,SZSE,L,20140127
1741,300367.SZ,300367,东方网力,SZSE,L,20140129
1742,300368.SZ,300368,汇金股份,SZSE,L,20140123
1743,300369.SZ,300369,绿盟科技,SZSE,L,20140129
1744,300370.SZ,300370,安控科技,SZSE,L,20140123
1745,300371.SZ,300371,汇中股份,SZSE,L,20140123
1746,300373.SZ,300373,扬杰科技,SZSE,L,20140123
1747,300374.SZ,300374,恒通科技,SZSE,L,20150319
1748,300375.SZ,300375,鹏翎股份,SZSE,L,20140127
1749,300376.SZ,300376,易事特,SZSE,L,20140127
1750,300377.SZ,300377,赢时胜,SZSE,L,20140127
1751,300378.SZ,300378,鼎捷软件,SZSE,L,20140127
1752,300379.SZ,300379,东方通,SZSE,L,20140128
1753,300380.SZ,300380,安硕信息,SZSE,L,20140128
1754,300381.SZ,300381,溢多利,SZSE,L,20140128
1755,300382.SZ,300382,斯莱克,SZSE,L,20140129
1756,300383.SZ,300383,光环新网,SZSE,L,20140129
1757,300384.SZ,300384,三联虹普,SZSE,L,20140801
1758,300385.SZ,300385,雪浪环境,SZSE,L,20140626
1759,300386.SZ,300386,飞天诚信,SZSE,L,20140626
1760,300387.SZ,300387,富邦股份,SZSE,L,20140702
1761,300388.SZ,300388,国祯环保,SZSE,L,20140801
1762,300389.SZ,300389,艾比森,SZSE,L,20140801
1763,300390.SZ,300390,天华超净,SZSE,L,20140731
1764,300391.SZ,300391,康跃科技,SZSE,L,20140801
1765,300392.SZ,300392,腾信股份,SZSE,L,20140910
1766,300393.SZ,300393,中来股份,SZSE,L,20140912
1767,300394.SZ,300394,天孚通信,SZSE,L,20150217
1768,300395.SZ,300395,菲利华,SZSE,L,20140910
1769,300396.SZ,300396,迪瑞医疗,SZSE,L,20140910
1770,300397.SZ,300397,天和防务,SZSE,L,20140910
1771,300398.SZ,300398,飞凯材料,SZSE,L,20141009
1772,300399.SZ,300399,京天利,SZSE,L,20141009
1773,300400.SZ,300400,劲拓股份,SZSE,L,20141010
1774,300401.SZ,300401,花园生物,SZSE,L,20141009
1775,300402.SZ,300402,宝色股份,SZSE,L,20141010
1776,300403.SZ,300403,地尔汉宇,SZSE,L,20141030
1777,300404.SZ,300404,博济医药,SZSE,L,20150424
1778,300405.SZ,300405,科隆股份,SZSE,L,20141030
1779,300406.SZ,300406,九强生物,SZSE,L,20141030
1780,300407.SZ,300407,凯发电气,SZSE,L,20141203
1781,300408.SZ,300408,三环集团,SZSE,L,20141203
1782,300409.SZ,300409,道氏技术,SZSE,L,20141203
1783,300410.SZ,300410,正业科技,SZSE,L,20141231
1784,300411.SZ,300411,金盾股份,SZSE,L,20141231
1785,300412.SZ,300412,迦南科技,SZSE,L,20141231
1786,300413.SZ,300413,芒果超媒,SZSE,L,20150121
1787,300414.SZ,300414,中光防雷,SZSE,L,20150513
1788,300415.SZ,300415,伊之密,SZSE,L,20150123
1789,300416.SZ,300416,苏试试验,SZSE,L,20150122
1790,300417.SZ,300417,南华仪器,SZSE,L,20150123
1791,300418.SZ,300418,昆仑万维,SZSE,L,20150121
1792,300419.SZ,300419,浩丰科技,SZSE,L,20150122
1793,300420.SZ,300420,五洋停车,SZSE,L,20150217
1794,300421.SZ,300421,力星股份,SZSE,L,20150217
1795,300422.SZ,300422,博世科,SZSE,L,20150217
1796,300423.SZ,300423,鲁亿通,SZSE,L,20150217
1797,300424.SZ,300424,航新科技,SZSE,L,20150422
1798,300425.SZ,300425,环能科技,SZSE,L,20150216
1799,300426.SZ,300426,唐德影视,SZSE,L,20150217
1800,300427.SZ,300427,红相股份,SZSE,L,20150217
1801,300428.SZ,300428,四通新材,SZSE,L,20150319
1802,300429.SZ,300429,强力新材,SZSE,L,20150324
1803,300430.SZ,300430,诚益通,SZSE,L,20150319
1804,300431.SZ,300431,暴风集团,SZSE,L,20150324
1805,300432.SZ,300432,富临精工,SZSE,L,20150319
1806,300433.SZ,300433,蓝思科技,SZSE,L,20150318
1807,300434.SZ,300434,金石东方,SZSE,L,20150424
1808,300435.SZ,300435,中泰股份,SZSE,L,20150326
1809,300436.SZ,300436,广生堂,SZSE,L,20150422
1810,300437.SZ,300437,清水源,SZSE,L,20150423
1811,300438.SZ,300438,鹏辉能源,SZSE,L,20150424
1812,300439.SZ,300439,美康生物,SZSE,L,20150422
1813,300440.SZ,300440,运达科技,SZSE,L,20150423
1814,300441.SZ,300441,鲍斯股份,SZSE,L,20150423
1815,300442.SZ,300442,普丽盛,SZSE,L,20150424
1816,300443.SZ,300443,金雷风电,SZSE,L,20150422
1817,300444.SZ,300444,双杰电气,SZSE,L,20150423
1818,300445.SZ,300445,康斯特,SZSE,L,20150424
1819,300446.SZ,300446,乐凯新材,SZSE,L,20150423
1820,300447.SZ,300447,全信股份,SZSE,L,20150422
1821,300448.SZ,300448,浩云科技,SZSE,L,20150424
1822,300449.SZ,300449,汉邦高科,SZSE,L,20150422
1823,300450.SZ,300450,先导智能,SZSE,L,20150518
1824,300451.SZ,300451,创业软件,SZSE,L,20150514
1825,300452.SZ,300452,山河药辅,SZSE,L,20150515
1826,300453.SZ,300453,三鑫医疗,SZSE,L,20150515
1827,300454.SZ,300454,深信服,SZSE,L,20180516
1828,300455.SZ,300455,康拓红外,SZSE,L,20150515
1829,300456.SZ,300456,耐威科技,SZSE,L,20150514
1830,300457.SZ,300457,赢合科技,SZSE,L,20150514
1831,300458.SZ,300458,全志科技,SZSE,L,20150515
1832,300459.SZ,300459,金科文化,SZSE,L,20150515
1833,300460.SZ,300460,惠伦晶体,SZSE,L,20150515
1834,300461.SZ,300461,田中精机,SZSE,L,20150519
1835,300462.SZ,300462,华铭智能,SZSE,L,20150527
1836,300463.SZ,300463,迈克生物,SZSE,L,20150528
1837,300464.SZ,300464,星徽精密,SZSE,L,20150610
1838,300465.SZ,300465,高伟达,SZSE,L,20150528
1839,300466.SZ,300466,赛摩电气,SZSE,L,20150528
1840,300467.SZ,300467,迅游科技,SZSE,L,20150527
1841,300468.SZ,300468,四方精创,SZSE,L,20150527
1842,300469.SZ,300469,信息发展,SZSE,L,20150611
1843,300470.SZ,300470,日机密封,SZSE,L,20150612
1844,300471.SZ,300471,厚普股份,SZSE,L,20150611
1845,300472.SZ,300472,新元科技,SZSE,L,20150611
1846,300473.SZ,300473,德尔股份,SZSE,L,20150612
1847,300474.SZ,300474,景嘉微,SZSE,L,20160331
1848,300475.SZ,300475,聚隆科技,SZSE,L,20150610
1849,300476.SZ,300476,胜宏科技,SZSE,L,20150611
1850,300477.SZ,300477,合纵科技,SZSE,L,20150610
1851,300478.SZ,300478,杭州高新,SZSE,L,20150610
1852,300479.SZ,300479,神思电子,SZSE,L,20150612
1853,300480.SZ,300480,光力科技,SZSE,L,20150702
1854,300481.SZ,300481,濮阳惠成,SZSE,L,20150630
1855,300482.SZ,300482,万孚生物,SZSE,L,20150630
1856,300483.SZ,300483,沃施股份,SZSE,L,20150630
1857,300484.SZ,300484,蓝海华腾,SZSE,L,20160322
1858,300485.SZ,300485,赛升药业,SZSE,L,20150626
1859,300486.SZ,300486,东杰智能,SZSE,L,20150630
1860,300487.SZ,300487,蓝晓科技,SZSE,L,20150702
1861,300488.SZ,300488,恒锋工具,SZSE,L,20150701
1862,300489.SZ,300489,中飞股份,SZSE,L,20150701
1863,300490.SZ,300490,华自科技,SZSE,L,20151231
1864,300491.SZ,300491,通合科技,SZSE,L,20151231
1865,300492.SZ,300492,山鼎设计,SZSE,L,20151223
1866,300493.SZ,300493,润欣科技,SZSE,L,20151210
1867,300494.SZ,300494,盛天网络,SZSE,L,20151231
1868,300495.SZ,300495,美尚生态,SZSE,L,20151222
1869,300496.SZ,300496,中科创达,SZSE,L,20151210
1870,300497.SZ,300497,富祥股份,SZSE,L,20151222
1871,300498.SZ,300498,温氏股份,SZSE,L,20151102
1872,300499.SZ,300499,高澜股份,SZSE,L,20160202
1873,300500.SZ,300500,启迪设计,SZSE,L,20160204
1874,300501.SZ,300501,海顺新材,SZSE,L,20160204
1875,300502.SZ,300502,新易盛,SZSE,L,20160303
1876,300503.SZ,300503,昊志机电,SZSE,L,20160309
1877,300504.SZ,300504,天邑股份,SZSE,L,20180330
1878,300505.SZ,300505,川金诺,SZSE,L,20160315
1879,300506.SZ,300506,名家汇,SZSE,L,20160324
1880,300507.SZ,300507,苏奥传感,SZSE,L,20160429
1881,300508.SZ,300508,维宏股份,SZSE,L,20160419
1882,300509.SZ,300509,新美星,SZSE,L,20160425
1883,300510.SZ,300510,金冠股份,SZSE,L,20160506
1884,300511.SZ,300511,雪榕生物,SZSE,L,20160504
1885,300512.SZ,300512,中亚股份,SZSE,L,20160526
1886,300513.SZ,300513,恒泰实达,SZSE,L,20160530
1887,300514.SZ,300514,友讯达,SZSE,L,20170426
1888,300515.SZ,300515,三德科技,SZSE,L,20160608
1889,300516.SZ,300516,久之洋,SZSE,L,20160602
1890,300517.SZ,300517,海波重科,SZSE,L,20160719
1891,300518.SZ,300518,盛讯达,SZSE,L,20160624
1892,300519.SZ,300519,新光药业,SZSE,L,20160624
1893,300520.SZ,300520,科大国创,SZSE,L,20160708
1894,300521.SZ,300521,爱司凯,SZSE,L,20160705
1895,300522.SZ,300522,世名科技,SZSE,L,20160705
1896,300523.SZ,300523,辰安科技,SZSE,L,20160726
1897,300525.SZ,300525,博思软件,SZSE,L,20160726
1898,300526.SZ,300526,中潜股份,SZSE,L,20160802
1899,300527.SZ,300527,中国应急,SZSE,L,20160805
1900,300528.SZ,300528,幸福蓝海,SZSE,L,20160808
1901,300529.SZ,300529,健帆生物,SZSE,L,20160802
1902,300530.SZ,300530,达志科技,SZSE,L,20160809
1903,300531.SZ,300531,优博讯,SZSE,L,20160809
1904,300532.SZ,300532,今天国际,SZSE,L,20160818
1905,300533.SZ,300533,冰川网络,SZSE,L,20160818
1906,300534.SZ,300534,陇神戎发,SZSE,L,20160913
1907,300535.SZ,300535,达威股份,SZSE,L,20160812
1908,300536.SZ,300536,农尚环境,SZSE,L,20160920
1909,300537.SZ,300537,广信材料,SZSE,L,20160830
1910,300538.SZ,300538,同益股份,SZSE,L,20160826
1911,300539.SZ,300539,横河模具,SZSE,L,20160830
1912,300540.SZ,300540,深冷股份,SZSE,L,20160823
1913,300541.SZ,300541,先进数通,SZSE,L,20160913
1914,300542.SZ,300542,新晨科技,SZSE,L,20160920
1915,300543.SZ,300543,朗科智能,SZSE,L,20160908
1916,300545.SZ,300545,联得装备,SZSE,L,20160928
1917,300546.SZ,300546,雄帝科技,SZSE,L,20160928
1918,300547.SZ,300547,川环科技,SZSE,L,20160930
1919,300548.SZ,300548,博创科技,SZSE,L,20161012
1920,300549.SZ,300549,优德精密,SZSE,L,20160930
1921,300550.SZ,300550,和仁科技,SZSE,L,20161018
1922,300551.SZ,300551,古鳌科技,SZSE,L,20161018
1923,300552.SZ,300552,万集科技,SZSE,L,20161021
1924,300553.SZ,300553,集智股份,SZSE,L,20161021
1925,300554.SZ,300554,三超新材,SZSE,L,20170421
1926,300555.SZ,300555,路通视信,SZSE,L,20161018
1927,300556.SZ,300556,丝路视觉,SZSE,L,20161104
1928,300557.SZ,300557,理工光科,SZSE,L,20161101
1929,300558.SZ,300558,贝达药业,SZSE,L,20161107
1930,300559.SZ,300559,佳发教育,SZSE,L,20161101
1931,300560.SZ,300560,中富通,SZSE,L,20161101
1932,300561.SZ,300561,汇金科技,SZSE,L,20161117
1933,300562.SZ,300562,乐心医疗,SZSE,L,20161116
1934,300563.SZ,300563,神宇股份,SZSE,L,20161114
1935,300565.SZ,300565,科信技术,SZSE,L,20161122
1936,300566.SZ,300566,激智科技,SZSE,L,20161115
1937,300567.SZ,300567,精测电子,SZSE,L,20161122
1938,300568.SZ,300568,星源材质,SZSE,L,20161201
1939,300569.SZ,300569,天能重工,SZSE,L,20161125
1940,300570.SZ,300570,太辰光,SZSE,L,20161206
1941,300571.SZ,300571,平治信息,SZSE,L,20161213
1942,300572.SZ,300572,安车检测,SZSE,L,20161206
1943,300573.SZ,300573,兴齐眼药,SZSE,L,20161208
1944,300575.SZ,300575,中旗股份,SZSE,L,20161220
1945,300576.SZ,300576,容大感光,SZSE,L,20161220
1946,300577.SZ,300577,开润股份,SZSE,L,20161221
1947,300578.SZ,300578,会畅通讯,SZSE,L,20170125
1948,300579.SZ,300579,数字认证,SZSE,L,20161223
1949,300580.SZ,300580,贝斯特,SZSE,L,20170111
1950,300581.SZ,300581,晨曦航空,SZSE,L,20161220
1951,300582.SZ,300582,英飞特,SZSE,L,20161228
1952,300583.SZ,300583,赛托生物,SZSE,L,20170106
1953,300584.SZ,300584,海辰药业,SZSE,L,20170112
1954,300585.SZ,300585,奥联电子,SZSE,L,20161229
1955,300586.SZ,300586,美联新材,SZSE,L,20170104
1956,300587.SZ,300587,天铁股份,SZSE,L,20170105
1957,300588.SZ,300588,熙菱信息,SZSE,L,20170105
1958,300589.SZ,300589,江龙船艇,SZSE,L,20170113
1959,300590.SZ,300590,移为通信,SZSE,L,20170111
1960,300591.SZ,300591,万里马,SZSE,L,20170110
1961,300592.SZ,300592,华凯创意,SZSE,L,20170120
1962,300593.SZ,300593,新雷能,SZSE,L,20170113
1963,300595.SZ,300595,欧普康视,SZSE,L,20170117
1964,300596.SZ,300596,利安隆,SZSE,L,20170119
1965,300597.SZ,300597,吉大通信,SZSE,L,20170123
1966,300598.SZ,300598,诚迈科技,SZSE,L,20170120
1967,300599.SZ,300599,雄塑科技,SZSE,L,20170123
1968,300600.SZ,300600,瑞特股份,SZSE,L,20170125
1969,300601.SZ,300601,康泰生物,SZSE,L,20170207
1970,300602.SZ,300602,飞荣达,SZSE,L,20170126
1971,300603.SZ,300603,立昂技术,SZSE,L,20170126
1972,300604.SZ,300604,长川科技,SZSE,L,20170417
1973,300605.SZ,300605,恒锋信息,SZSE,L,20170208
1974,300606.SZ,300606,金太阳,SZSE,L,20170208
1975,300607.SZ,300607,拓斯达,SZSE,L,20170209
1976,300608.SZ,300608,思特奇,SZSE,L,20170213
1977,300609.SZ,300609,汇纳科技,SZSE,L,20170215
1978,300610.SZ,300610,晨化股份,SZSE,L,20170213
1979,300611.SZ,300611,美力科技,SZSE,L,20170220
1980,300612.SZ,300612,宣亚国际,SZSE,L,20170215
1981,300613.SZ,300613,富瀚微,SZSE,L,20170220
1982,300615.SZ,300615,欣天科技,SZSE,L,20170215
1983,300616.SZ,300616,尚品宅配,SZSE,L,20170307
1984,300617.SZ,300617,安靠智电,SZSE,L,20170228
1985,300618.SZ,300618,寒锐钴业,SZSE,L,20170306
1986,300619.SZ,300619,金银河,SZSE,L,20170301
1987,300620.SZ,300620,光库科技,SZSE,L,20170310
1988,300621.SZ,300621,维业股份,SZSE,L,20170316
1989,300622.SZ,300622,博士眼镜,SZSE,L,20170315
1990,300623.SZ,300623,捷捷微电,SZSE,L,20170314
1991,300624.SZ,300624,万兴科技,SZSE,L,20180118
1992,300625.SZ,300625,三雄极光,SZSE,L,20170317
1993,300626.SZ,300626,华瑞股份,SZSE,L,20170320
1994,300627.SZ,300627,华测导航,SZSE,L,20170321
1995,300628.SZ,300628,亿联网络,SZSE,L,20170317
1996,300629.SZ,300629,新劲刚,SZSE,L,20170324
1997,300630.SZ,300630,普利制药,SZSE,L,20170328
1998,300631.SZ,300631,久吾高科,SZSE,L,20170323
1999,300632.SZ,300632,光莆股份,SZSE,L,20170406
2000,300633.SZ,300633,开立医疗,SZSE,L,20170406
2001,300634.SZ,300634,彩讯股份,SZSE,L,20180323
2002,300635.SZ,300635,达安股份,SZSE,L,20170331
2003,300636.SZ,300636,同和药业,SZSE,L,20170331
2004,300637.SZ,300637,扬帆新材,SZSE,L,20170412
2005,300638.SZ,300638,广和通,SZSE,L,20170413
2006,300639.SZ,300639,凯普生物,SZSE,L,20170412
2007,300640.SZ,300640,德艺文创,SZSE,L,20170417
2008,300641.SZ,300641,正丹股份,SZSE,L,20170418
2009,300642.SZ,300642,透景生命,SZSE,L,20170421
2010,300643.SZ,300643,万通智控,SZSE,L,20170505
2011,300644.SZ,300644,南京聚隆,SZSE,L,20180206
2012,300645.SZ,300645,正元智慧,SZSE,L,20170421
2013,300647.SZ,300647,超频三,SZSE,L,20170503
2014,300648.SZ,300648,星云股份,SZSE,L,20170425
2015,300649.SZ,300649,杭州园林,SZSE,L,20170505
2016,300650.SZ,300650,太龙照明,SZSE,L,20170503
2017,300651.SZ,300651,金陵体育,SZSE,L,20170509
2018,300652.SZ,300652,雷迪克,SZSE,L,20170516
2019,300653.SZ,300653,正海生物,SZSE,L,20170516
2020,300654.SZ,300654,世纪天鸿,SZSE,L,20170926
2021,300655.SZ,300655,晶瑞股份,SZSE,L,20170523
2022,300656.SZ,300656,民德电子,SZSE,L,20170519
2023,300657.SZ,300657,弘信电子,SZSE,L,20170523
2024,300658.SZ,300658,延江股份,SZSE,L,20170602
2025,300659.SZ,300659,中孚信息,SZSE,L,20170526
2026,300660.SZ,300660,江苏雷利,SZSE,L,20170602
2027,300661.SZ,300661,圣邦股份,SZSE,L,20170606
2028,300662.SZ,300662,科锐国际,SZSE,L,20170608
2029,300663.SZ,300663,科蓝软件,SZSE,L,20170608
2030,300664.SZ,300664,鹏鹞环保,SZSE,L,20180105
2031,300665.SZ,300665,飞鹿股份,SZSE,L,20170613
2032,300666.SZ,300666,江丰电子,SZSE,L,20170615
2033,300667.SZ,300667,必创科技,SZSE,L,20170619
2034,300668.SZ,300668,杰恩设计,SZSE,L,20170619
2035,300669.SZ,300669,沪宁股份,SZSE,L,20170629
2036,300670.SZ,300670,大烨智能,SZSE,L,20170703
2037,300671.SZ,300671,富满电子,SZSE,L,20170705
2038,300672.SZ,300672,国科微,SZSE,L,20170712
2039,300673.SZ,300673,佩蒂股份,SZSE,L,20170711
2040,300675.SZ,300675,建科院,SZSE,L,20170719
2041,300676.SZ,300676,华大基因,SZSE,L,20170714
2042,300677.SZ,300677,英科医疗,SZSE,L,20170721
2043,300678.SZ,300678,中科信息,SZSE,L,20170728
2044,300679.SZ,300679,电连技术,SZSE,L,20170731
2045,300680.SZ,300680,隆盛科技,SZSE,L,20170725
2046,300681.SZ,300681,英搏尔,SZSE,L,20170725
2047,300682.SZ,300682,朗新科技,SZSE,L,20170801
2048,300683.SZ,300683,海特生物,SZSE,L,20170808
2049,300684.SZ,300684,中石科技,SZSE,L,20171227
2050,300685.SZ,300685,艾德生物,SZSE,L,20170802
2051,300686.SZ,300686,智动力,SZSE,L,20170804
2052,300687.SZ,300687,赛意信息,SZSE,L,20170803
2053,300688.SZ,300688,创业黑马,SZSE,L,20170810
2054,300689.SZ,300689,澄天伟业,SZSE,L,20170809
2055,300690.SZ,300690,双一科技,SZSE,L,20170808
2056,300691.SZ,300691,联合光电,SZSE,L,20170811
2057,300692.SZ,300692,中环环保,SZSE,L,20170821
2058,300693.SZ,300693,盛弘股份,SZSE,L,20170822
2059,300695.SZ,300695,兆丰股份,SZSE,L,20170908
2060,300696.SZ,300696,爱乐达,SZSE,L,20170822
2061,300697.SZ,300697,电工合金,SZSE,L,20170907
2062,300698.SZ,300698,万马科技,SZSE,L,20170831
2063,300699.SZ,300699,光威复材,SZSE,L,20170901
2064,300700.SZ,300700,岱勒新材,SZSE,L,20170912
2065,300701.SZ,300701,森霸传感,SZSE,L,20170915
2066,300702.SZ,300702,天宇股份,SZSE,L,20170919
2067,300703.SZ,300703,创源文化,SZSE,L,20170919
2068,300705.SZ,300705,九典制药,SZSE,L,20171010
2069,300706.SZ,300706,阿石创,SZSE,L,20170926
