,ts_code,ann_date,end_date,holder_name,hold_amount,hold_ratio
0,000001.SZ,20180315,20171231,中国平安保险(集团)股份有限公司-集团本级-自有资金,8510493066.0,49.56
1,000001.SZ,20180315,20171231,中国平安人寿保险股份有限公司-自有资金,1049462784.0,6.11
2,000001.SZ,20180315,20171231,中国证券金融股份有限公司,490175371.0,2.85
3,000001.SZ,20180315,20171231,中国平安人寿保险股份有限公司-传统-普通保险产品,389735963.0,2.27
4,000001.SZ,20180315,20171231,香港中央结算有限公司(陆股通),364769094.0,2.12
5,000001.SZ,20180315,20171231,中央汇金资产管理有限责任公司,216213000.0,1.26
6,000001.SZ,20180315,20171231,深圳中电投资股份有限公司,186051938.0,1.08
7,000001.SZ,20180315,20171231,河南鸿宝集团有限公司,78858987.0,0.46
8,000001.SZ,20180315,20171231,南方基金-农业银行-南方中证金融资产管理计划,57809862.0,0.34
9,000001.SZ,20180315,20171231,新华人寿保险股份有限公司-分红-个人分红-018L-FH002深,53493502.0,0.31
0,000002.SZ,20180327,20171231,深圳市地铁集团有限公司,3242810791.0,29.38
1,000002.SZ,20180327,20171231,香港中央结算(代理人)有限公司,1314907839.0,11.91
2,000002.SZ,20180327,20171231,深圳市钜盛华股份有限公司,926070472.0,8.39
3,000002.SZ,20180327,20171231,国信证券-工商银行-国信金鹏分级1号集合资产管理计划,456993190.0,4.14
4,000002.SZ,20180327,20171231,前海人寿保险股份有限公司-海利年年,349776441.0,3.17
5,000002.SZ,20180327,20171231,招商财富-招商银行-德赢1号专项资产管理计划,329352920.0,2.99
6,000002.SZ,20180327,20171231,安邦财产保险股份有限公司-传统产品,258167403.0,2.33
7,000002.SZ,20180327,20171231,安邦人寿保险股份有限公司-保守型投资组合,243677851.0,2.21
8,000002.SZ,20180327,20171231,西部利得基金-建设银行-西部利得金裕1号资产管理计划,225494379.0,2.04
9,000002.SZ,20180327,20171231,前海人寿保险股份有限公司-聚富产品,218081383.0,1.97
0,000004.SZ,20180428,20171231,深圳中农大科技投资有限公司,23876848.0,28.43
1,000004.SZ,20180428,20171231,中科汇通(深圳)股权投资基金有限公司,8397600.0,10.0
2,000004.SZ,20180428,20171231,国华人寿保险股份有限公司-万能三号,4208900.0,5.01
3,000004.SZ,20180428,20171231,中银国际证券-中国银行-中银证券中国红-汇中2号集合资产管理计划,2106237.0,2.51
4,000004.SZ,20180428,20171231,周建新,2014113.0,2.4
5,000004.SZ,20180428,20171231,中银国际证券-中国银行-中银证券中国红-汇中1号集合资产管理计划,1720167.0,2.05
6,000004.SZ,20180428,20171231,汪国新,1436407.0,1.71
7,000004.SZ,20180428,20171231,谢林波,1324247.0,1.58
8,000004.SZ,20180428,20171231,李林琳,1210000.0,1.44
9,000004.SZ,20180428,20171231,中国建设银行股份有限公司-中银证券保本1号混合型证券投资基金,910958.0,1.08
0,000005.SZ,20180421,20171231,中国投资有限公司,184240445.0,17.41
1,000005.SZ,20180421,20171231,深圳市博睿意碳源科技有限公司,39631510.0,3.74
2,000005.SZ,20180421,20171231,陈栩,21059496.0,1.99
3,000005.SZ,20180421,20171231,林丹娜,20125613.0,1.9
4,000005.SZ,20180421,20171231,许培雅,19820712.0,1.87
5,000005.SZ,20180421,20171231,深圳市城市建设开发(集团)有限公司,16381900.0,1.55
6,000005.SZ,20180421,20171231,香港中央结算有限公司(陆股通),13005029.0,1.23
7,000005.SZ,20180421,20171231,上海勤幸投资管理中心(有限合伙),10695187.0,1.01
8,000005.SZ,20180421,20171231,杭州环博投资有限公司,7574795.0,0.72
9,000005.SZ,20180421,20171231,新疆盘古大业股权投资有限合伙企业,6575342.0,0.62
0,000006.SZ,20180330,20171231,深圳市人民政府国有资产监督管理委员会,296031373.0,21.93
1,000006.SZ,20180330,20171231,深圳市远致投资有限公司,162966811.0,12.07
2,000006.SZ,20180330,20171231,中央汇金资产管理有限责任公司,47368200.0,3.51
3,000006.SZ,20180330,20171231,中国农业银行股份有限公司-易方达瑞惠灵活配置混合型发起式证券投资基金,14598400.0,1.08
4,000006.SZ,20180330,20171231,聂智,7104876.0,0.53
5,000006.SZ,20180330,20171231,张德锋,6314900.0,0.47
6,000006.SZ,20180330,20171231,中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金,6167272.0,0.46
7,000006.SZ,20180330,20171231,廖晔,4993300.0,0.37
8,000006.SZ,20180330,20171231,曾运龙,4518800.0,0.33
9,000006.SZ,20180330,20171231,南方基金-建设银行-中国人寿-中国人寿委托南方基金混合型组合,4302904.0,0.32
0,000007.SZ,20180424,20171231,北京泓钧资产管理有限公司,46858500.0,13.53
1,000007.SZ,20180424,20171231,深圳市博恒投资有限公司,37500000.0,10.82
2,000007.SZ,20180424,20171231,深圳前海圆融通达投资企业(有限合伙),25708327.0,7.42
3,000007.SZ,20180424,20171231,华宝信托有限责任公司-“华宝丰进”32号单一资金信托,13808127.0,3.99
4,000007.SZ,20180424,20171231,陈卓婷,13493872.0,3.89
5,000007.SZ,20180424,20171231,北京朴和恒丰投资有限公司,10681711.0,3.08
6,000007.SZ,20180424,20171231,王昕,6298001.0,1.82
7,000007.SZ,20180424,20171231,广州博融投资有限公司,6046839.0,1.75
8,000007.SZ,20180424,20171231,陕西省国际信托股份有限公司-陕国投·持盈5号证券投资集合资金信托计划,3737574.0,1.08
9,000007.SZ,20180424,20171231,北京电子城有限责任公司,3615000.0,1.04
0,000008.SZ,20180426,20171231,北京市海淀区国有资产投资经营有限公司,350000000.0,12.42
1,000008.SZ,20180426,20171231,王志全,192579739.0,6.83
2,000008.SZ,20180426,20171231,杭州霁云投资管理合伙企业(有限合伙),141534348.0,5.02
3,000008.SZ,20180426,20171231,北京银叶金光投资合伙企业(有限合伙),140000000.0,4.97
4,000008.SZ,20180426,20171231,广州中值投资管理企业(有限合伙),75960417.0,2.7
5,000008.SZ,20180426,20171231,王新宇,75681033.0,2.69
6,000008.SZ,20180426,20171231,北京国润贵真创业投资中心(有限合伙),70000000.0,2.48
7,000008.SZ,20180426,20171231,民生证券-兴业银行-民生稳赢2号集合资产管理计划,65832360.0,2.34
8,000008.SZ,20180426,20171231,北京瑞联京深投资中心(有限合伙),60768336.0,2.16
9,000008.SZ,20180426,20171231,北京汇宝金源投资管理中心(有限合伙),50640276.0,1.8
10,000008.SZ,20180426,20171231,中山泓华股权投资管理中心(有限合伙),50640276.0,1.8
0,000009.SZ,20180428,20171231,深圳市富安控股有限公司,256013898.0,11.91
1,000009.SZ,20180428,20171231,深圳市宝安区投资管理有限公司,119787377.0,5.57
2,000009.SZ,20180428,20171231,市房地产建设开发公司,18587078.0,0.86
3,000009.SZ,20180428,20171231,欧阳学荣,14907933.0,0.69
4,000009.SZ,20180428,20171231,聂仁和,13123728.0,0.61
5,000009.SZ,20180428,20171231,吴海涛,12783229.0,0.59
6,000009.SZ,20180428,20171231,浙江诸暨华恒投资管理有限公司,9905000.0,0.46
7,000009.SZ,20180428,20171231,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,9104112.0,0.42
8,000009.SZ,20180428,20171231,曾静,8518819.0,0.4
9,000009.SZ,20180428,20171231,朱棣铭,6350000.0,0.3
0,000010.SZ,20180427,20171231,深圳五岳乾坤投资有限公司,176360000.0,21.51
1,000010.SZ,20180427,20171231,新余瑞达投资有限公司,30983048.0,3.78
2,000010.SZ,20180427,20171231,信达投资有限公司,28798232.0,3.51
3,000010.SZ,20180427,20171231,王仁年,27713874.0,3.38
4,000010.SZ,20180427,20171231,博正资本投资有限公司,15110828.0,1.84
5,000010.SZ,20180427,20171231,拉萨鑫宏雅投资咨询有限公司,15017000.0,1.83
6,000010.SZ,20180427,20171231,宁波市星通投资管理有限公司,14275000.0,1.74
7,000010.SZ,20180427,20171231,重庆西证渝富叁号城市发展股权投资基金合伙企业(有限合伙),12283236.0,1.5
8,000010.SZ,20180427,20171231,湖南省信托有限责任公司-南金1号集合资金信托计划,9817600.0,1.2
9,000010.SZ,20180427,20171231,李文龙,7555413.0,0.92
0,000011.SZ,20180330,20171231,深圳市建设投资控股公司,323796324.0,54.33
1,000011.SZ,20180330,20171231,深圳市投资管理公司,56582573.0,9.49
2,000011.SZ,20180330,20171231,杜歆晔,3880800.0,0.65
3,000011.SZ,20180330,20171231,周群,3115450.0,0.52
4,000011.SZ,20180330,20171231,杜允丰,2323000.0,0.39
5,000011.SZ,20180330,20171231,深圳市免税商品企业有限公司,1730300.0,0.29
6,000011.SZ,20180330,20171231,杨耀初,1410620.0,0.24
7,000011.SZ,20180330,20171231,麦富容,1130500.0,0.19
8,000011.SZ,20180330,20171231,陈丽英,1102051.0,0.18
9,000011.SZ,20180330,20171231,李京,962440.0,0.16
0,000012.SZ,20180423,20171231,前海人寿保险股份有限公司-海利年年,368685276.0,14.84
1,000012.SZ,20180423,20171231,前海人寿保险股份有限公司-万能型保险产品,93616606.0,3.77
2,000012.SZ,20180423,20171231,深圳市钜盛华股份有限公司,68484938.0,2.76
3,000012.SZ,20180423,20171231,前海人寿保险股份有限公司-自有资金,51197756.0,2.06
4,000012.SZ,20180423,20171231,中央汇金资产管理有限责任公司,45782995.0,1.84
5,000012.SZ,20180423,20171231,中国银河国际证券(香港)有限公司,32396045.0,1.3
6,000012.SZ,20180423,20171231,招商证券香港有限公司,26056708.0,1.05
7,000012.SZ,20180423,20171231,深国际控股(深圳)有限公司,23000000.0,0.93
8,000012.SZ,20180423,20171231,VANGUARD EMERGING MARKETS STOCK INDEX FUND,15272911.0,0.61
9,000012.SZ,20180423,20171231,王恒,13505541.0,0.54
0,000014.SZ,20180329,20171231,深业沙河(集团)有限公司,68613391.0,34.02
1,000014.SZ,20180329,20171231,中科汇通(深圳)股权投资基金有限公司,14220055.0,7.05
2,000014.SZ,20180329,20171231,陈贺香,2388501.0,1.18
3,000014.SZ,20180329,20171231,钟晓玲,1545001.0,0.77
4,000014.SZ,20180329,20171231,张丽萍,1440000.0,0.71
5,000014.SZ,20180329,20171231,钟以隆,1048000.0,0.52
6,000014.SZ,20180329,20171231,深圳东科讯精密科技有限公司,987401.0,0.49
7,000014.SZ,20180329,20171231,陈忠民,784386.0,0.39
8,000014.SZ,20180329,20171231,陈展辉,769600.0,0.38
9,000014.SZ,20180329,20171231,郭瑜,721963.0,0.36
0,000016.SZ,20180331,20171231,华侨城集团有限公司,523746932.0,21.75
1,000016.SZ,20180331,20171231,中信证券经纪(香港)有限公司,182100202.0,7.56
2,000016.SZ,20180331,20171231,HOLYTIMEGROUPLIMITED,56049824.0,2.33
3,000016.SZ,20180331,20171231,国元证券经纪(香港)有限公司,54755145.0,2.27
4,000016.SZ,20180331,20171231,"GAOLINGFUND,L.P.",52801250.0,2.19
5,000016.SZ,20180331,20171231,王磊,46109841.0,1.91
6,000016.SZ,20180331,20171231,张雅姣,22214963.0,0.92
7,000016.SZ,20180331,20171231,NAM NGAI,22020040.0,0.91
8,000016.SZ,20180331,20171231,招商证券香港有限公司,21832020.0,0.91
9,000016.SZ,20180331,20171231,云南国际信托有限公司-聚利48号单一资金信托,20216860.0,0.84
0,000017.SZ,20180418,20171231,深圳市国晟能源投资发展有限公司,63508747.0,11.52
1,000017.SZ,20180418,20171231,大华继显(香港)有限公司,15907850.0,2.89
2,000017.SZ,20180418,20171231,国信证券(香港)经纪有限公司,13988425.0,2.54
3,000017.SZ,20180418,20171231,"华宝信托有限责任公司-""辉煌""33号单一资金信托",11538510.0,2.09
4,000017.SZ,20180418,20171231,"华宝信托有限责任公司-""辉煌""15号单一资金信托",7179635.0,1.3
5,000017.SZ,20180418,20171231,申万宏源证券(香港)有限公司,6837257.0,1.24
6,000017.SZ,20180418,20171231,中融国际信托有限公司-中融-鼎富12号结构化证券投资集合资金信托计划,4774300.0,0.87
7,000017.SZ,20180418,20171231,中融国际信托有限公司-中融-鼎富11号结构化证券投资集合资金信托计划,4464844.0,0.81
8,000017.SZ,20180418,20171231,中融国际信托有限公司-中融-鼎富13号结构化证券投资集合资金信托计划,4133823.0,0.75
9,000017.SZ,20180418,20171231,中融国际信托有限公司-中融-鼎富14号结构化证券投资集合资金信托计划,4092097.0,0.74
0,000018.SZ,20180425,20171231,陈略,583454556.0,34.36
1,000018.SZ,20180425,20171231,STYLE-SUCCESS LIMITED,92970910.0,5.47
2,000018.SZ,20180425,20171231,华联控股股份有限公司,87935921.0,5.18
3,000018.SZ,20180425,20171231,何飞燕,54800458.0,3.23
4,000018.SZ,20180425,20171231,九泰基金-交通银行-九泰慧通定增2号特定客户资产管理计划,42479672.0,2.5
5,000018.SZ,20180425,20171231,渤海国际信托股份有限公司-渤海信托·恒利丰205号单一资金信托,29104000.0,1.71
6,000018.SZ,20180425,20171231,中国国际金融股份有限公司,28822543.0,1.7
7,000018.SZ,20180425,20171231,富冠投资有限公司,23235313.0,1.37
8,000018.SZ,20180425,20171231,中国银行-海富通收益增长证券投资基金,14731783.0,0.87
9,000018.SZ,20180425,20171231,青海合一实业发展有限公司,13357084.0,0.79
0,000019.SZ,20180424,20171231,深圳市农产品股份有限公司,94832294.0,19.09
1,000019.SZ,20180424,20171231,深圳市投资控股有限公司,79484302.0,16.0
2,000019.SZ,20180424,20171231,孙慧明,3403262.0,0.69
3,000019.SZ,20180424,20171231,胡祥主,1910000.0,0.38
4,000019.SZ,20180424,20171231,厦门国际信托有限公司-鑫金七号证券投资集合资金信托计划,1755291.0,0.35
5,000019.SZ,20180424,20171231,中央汇金资产管理有限责任公司,1472625.0,0.3
6,000019.SZ,20180424,20171231,张岳,1392077.0,0.28
7,000019.SZ,20180424,20171231,李倩,1282678.0,0.26
8,000019.SZ,20180424,20171231,许砚慧,1072500.0,0.22
9,000019.SZ,20180424,20171231,叶秀霞,1000230.0,0.2
0,000020.SZ,20180424,20171231,武汉中恒新科技产业集团有限公司,116489894.0,41.14
1,000020.SZ,20180424,20171231,赛格(香港)有限公司,16569560.0,5.85
2,000020.SZ,20180424,20171231,GOOD HOPE CORNER INVESTMENTS LTD,12700000.0,4.49
3,000020.SZ,20180424,20171231,长江证券经纪(香港)有限公司,5355249.0,1.89
4,000020.SZ,20180424,20171231,江苏盛和投资有限公司,1793900.0,0.64
5,000020.SZ,20180424,20171231,徐东冬,1231700.0,0.44
6,000020.SZ,20180424,20171231,周红兵,1221800.0,0.43
7,000020.SZ,20180424,20171231,钟佳潮,1112200.0,0.39
8,000020.SZ,20180424,20171231,LI SHERYN ZHAN MING,1022800.0,0.36
9,000020.SZ,20180424,20171231,李森壮,900000.0,0.32
0,000021.SZ,20180412,20171231,中国电子信息产业集团有限公司,654839851.0,44.51
1,000021.SZ,20180412,20171231,博旭(香港)有限公司,106649381.0,7.25
2,000021.SZ,20180412,20171231,柴长茂,21659597.0,1.47
3,000021.SZ,20180412,20171231,全国社保基金一零五组合,10084111.0,0.69
4,000021.SZ,20180412,20171231,交通银行股份有限公司-浦银安盛增长动力灵活配置混合型证券投资基金,6099828.0,0.41
5,000021.SZ,20180412,20171231,中国工商银行-浦银安盛价值成长混合型证券投资基金,5500000.0,0.37
6,000021.SZ,20180412,20171231,中央汇金资产管理有限责任公司,3993100.0,0.27
7,000021.SZ,20180412,20171231,郝双刚,3812001.0,0.26
8,000021.SZ,20180412,20171231,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,3183264.0,0.22
9,000021.SZ,20180412,20171231,龙力控股有限公司,2600000.0,0.18
0,000022.SZ,20180307,20171231,中国南山开发(集团)股份有限公司,209687067.0,32.52
1,000022.SZ,20180307,20171231,码来仓储(深圳)有限公司,161190933.0,25.0
2,000022.SZ,20180307,20171231,景锋企业有限公司,55314208.0,8.58
3,000022.SZ,20180307,20171231,CMBLSA RE FTIF TEMPLETON ASIAN GRW FD GTI 5496,47914954.0,7.43
4,000022.SZ,20180307,20171231,中信证券股份有限公司,9467951.0,1.47
5,000022.SZ,20180307,20171231,NORGES BANK,2802863.0,0.43
6,000022.SZ,20180307,20171231,VANGUARD EMERGING MARKETS STOCK INDEX FUND,2617518.0,0.41
7,000022.SZ,20180307,20171231,麦淑青,2238347.0,0.35
8,000022.SZ,20180307,20171231,招商证券香港有限公司,2126022.0,0.33
9,000022.SZ,20180307,20171231,CANADA POST CORPORATION REGISTERED PENSION PLAN,1579096.0,0.24
0,000023.SZ,20180420,20171231,宁波华旗同德投资管理合伙企业(有限合伙),21000000.0,15.13
1,000023.SZ,20180420,20171231,深圳市投资控股有限公司,12368708.0,8.91
2,000023.SZ,20180420,20171231,深圳市东部开发(集团)有限公司,10805839.0,7.79
3,000023.SZ,20180420,20171231,陕西恒通果汁集团股份有限公司,10000000.0,7.21
4,000023.SZ,20180420,20171231,佳兆业捷信物流(深圳)有限公司,4642239.0,3.35
5,000023.SZ,20180420,20171231,九泰基金-广发银行-昆仑分级1号资产管理计划,3622565.0,2.61
6,000023.SZ,20180420,20171231,九泰基金-广发银行-九泰基金-永乐分级2号资产管理计划,3000281.0,2.16
7,000023.SZ,20180420,20171231,华润深国投信托有限公司-润之信13期集合资金信托计划,2825753.0,2.04
8,000023.SZ,20180420,20171231,中国国际金融股份有限公司,2071300.0,1.49
9,000023.SZ,20180420,20171231,华润深国投信托有限公司-优瑞1期集合资金信托计划,1942500.0,1.4
0,000025.SZ,20180403,20171231,深圳市特发集团有限公司,145925256.0,49.09
1,000025.SZ,20180403,20171231,深圳远致富海珠宝产业投资企业(有限合伙),71000000.0,23.88
2,000025.SZ,20180403,20171231,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,1198204.0,0.4
3,000025.SZ,20180403,20171231,李光鑫,761161.0,0.26
4,000025.SZ,20180403,20171231,翁政文,561700.0,0.19
5,000025.SZ,20180403,20171231,何杏,300100.0,0.1
6,000025.SZ,20180403,20171231,盛志勤,290000.0,0.1
7,000025.SZ,20180403,20171231,黄楚云,266500.0,0.09
8,000025.SZ,20180403,20171231,曾惠明,250000.0,0.08
9,000025.SZ,20180403,20171231,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,236100.0,0.08
0,000026.SZ,20180310,20171231,中航国际控股股份有限公司,162977327.0,37.15
1,000026.SZ,20180310,20171231,重庆国际信托股份有限公司-融信通系列单一信托10号,9421680.0,2.15
2,000026.SZ,20180310,20171231,杨祖贵,9163469.0,2.09
3,000026.SZ,20180310,20171231,重庆国际信托股份有限公司-渝信贰号信托,9103318.0,2.07
4,000026.SZ,20180310,20171231,泰达宏利基金-民生银行-泰达宏利价值成长定向增发351号资产管理计划,5043559.0,1.15
5,000026.SZ,20180310,20171231,西藏自治区投资有限公司,4976551.0,1.13
6,000026.SZ,20180310,20171231,广东筠业投资有限公司,4924710.0,1.12
7,000026.SZ,20180310,20171231,金鹰基金-民生银行-金鹰温氏筠业灵活配置3号资产管理计划,3369329.0,0.77
8,000026.SZ,20180310,20171231,深圳市赫利丰原商贸有限公司,3300000.0,0.75
9,000026.SZ,20180310,20171231,深圳市仟叶汇融投资有限公司,3000000.0,0.68
0,000027.SZ,20180413,20171231,深圳市人民政府国有资产监督管理委员会,1896000775.0,47.82
1,000027.SZ,20180413,20171231,华能国际电力股份有限公司,991741659.0,25.02
2,000027.SZ,20180413,20171231,中国证券金融股份有限公司,81142759.0,2.05
3,000027.SZ,20180413,20171231,中央汇金资产管理有限责任公司,35275900.0,0.89
4,000027.SZ,20180413,20171231,朱武广,19013825.0,0.48
5,000027.SZ,20180413,20171231,广东电力发展股份有限公司,12600000.0,0.32
6,000027.SZ,20180413,20171231,嘉实新机遇灵活配置混合型发起式证券投资基金,10223657.0,0.26
7,000027.SZ,20180413,20171231,深圳市投资控股有限公司,5644563.0,0.14
8,000027.SZ,20180413,20171231,中证500交易型开放式指数证券投资基金,5037142.0,0.13
9,000027.SZ,20180413,20171231,深圳市亿鑫投资有限公司,4985421.0,0.13
0,000028.SZ,20180322,20171231,国药控股股份有限公司,239999991.0,56.06
1,000028.SZ,20180322,20171231,HTHK/CMG FSGUFP-CMG FIRST STATE CHINA GROWTH FD,9867349.0,2.3
2,000028.SZ,20180322,20171231,中华联合财产保险股份有限公司-传统保险产品,6092905.0,1.42
3,000028.SZ,20180322,20171231,中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001深,5409681.0,1.26
4,000028.SZ,20180322,20171231,中国医药对外贸易公司,5323043.0,1.24
5,000028.SZ,20180322,20171231,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,5115723.0,1.19
6,000028.SZ,20180322,20171231,TARGET VALUE FUND,4957162.0,1.16
7,000028.SZ,20180322,20171231,新华人寿保险股份有限公司-分红-个人分红-018L-FH002深,4199772.0,0.98
8,000028.SZ,20180322,20171231,北京昊青财富投资管理有限公司-昊青价值稳健8号投资基金,4037516.0,0.94
9,000028.SZ,20180322,20171231,中央汇金资产管理有限责任公司,3804400.0,0.89
0,000029.SZ,20180329,20171231,深圳市投资控股有限公司,642884262.0,63.55
1,000029.SZ,20180329,20171231,山金金控资本管理有限公司-山金金控稳健一号基金,10300000.0,1.02
2,000029.SZ,20180329,20171231,卢志高,3246949.0,0.32
3,000029.SZ,20180329,20171231,谭石庆,1286701.0,0.13
4,000029.SZ,20180329,20171231,杨水莲,1273700.0,0.13
5,000029.SZ,20180329,20171231,杨剑雄,1255750.0,0.12
6,000029.SZ,20180329,20171231,中央汇金资产管理有限责任公司,1165500.0,0.12
7,000029.SZ,20180329,20171231,彭伟,1129082.0,0.11
8,000029.SZ,20180329,20171231,吴浩源,1109300.0,0.11
9,000029.SZ,20180329,20171231,GUOTAI  JUNAN SECURITIES(HONGKONG) LIMITED,1015683.0,0.1
0,000030.SZ,20180426,20171231,中国第一汽车集团公司,315710981.0,24.41
1,000030.SZ,20180426,20171231,吉林省天亿投资有限公司,201132059.0,15.55
2,000030.SZ,20180426,20171231,宁波华翔电子股份有限公司,180406275.0,13.95
3,000030.SZ,20180426,20171231,吉林省国有资本运营有限责任公司,129755349.0,10.03
4,000030.SZ,20180426,20171231,中央汇金资产管理有限责任公司,25003000.0,1.93
5,000030.SZ,20180426,20171231,中国证券金融股份有限公司,21314532.0,1.65
6,000030.SZ,20180426,20171231,深圳市中久资产管理有限公司,21084984.0,1.63
7,000030.SZ,20180426,20171231,中国农业银行股份有限公司-易方达瑞惠灵活配置混合型发起式证券投资基金,9038200.0,0.7
8,000030.SZ,20180426,20171231,叶凡,6682188.0,0.52
9,000030.SZ,20180426,20171231,工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划,6078000.0,0.47
0,000031.SZ,20180317,20171231,中央汇金资产管理有限责任公司,65864600.0,3.63
1,000031.SZ,20180317,20171231,洪卓斌,16703554.0,0.92
2,000031.SZ,20180317,20171231,诚泰财产保险股份有限公司传统产品,13137017.0,0.72
3,000031.SZ,20180317,20171231,香港中央结算有限公司(陆股通),10665226.0,0.59
4,000031.SZ,20180317,20171231,张忱业,6605502.0,0.36
5,000031.SZ,20180317,20171231,全国社保基金一零九组合,6535268.0,0.36
6,000031.SZ,20180317,20171231,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,4660190.0,0.26
7,000031.SZ,20180317,20171231,吕春玲,4622500.0,0.25
8,000031.SZ,20180317,20171231,华泰保兴基金-浦发银行-华泰保兴光明1号资产管理计划,4370000.0,0.24
9,000031.SZ,20180317,20171231,中粮集团有限公司,828265000.0,45.67
0,000032.SZ,20180426,20171231,中国中电国际信息服务有限公司,207658398.0,49.18
1,000032.SZ,20180426,20171231,中国电子进出口有限公司,38391238.0,9.09
2,000032.SZ,20180426,20171231,深圳市龙岗区城市建设投资集团有限公司,11298170.0,2.68
3,000032.SZ,20180426,20171231,吴安,6770000.0,1.6
4,000032.SZ,20180426,20171231,中国人民人寿保险股份有限公司-万能-个险万能,4870236.0,1.15
5,000032.SZ,20180426,20171231,中国人民人寿保险股份有限公司-分红-个险分红,3674175.0,0.87
6,000032.SZ,20180426,20171231,中国人民人寿保险股份有限公司-分红-团险分红,3636002.0,0.86
7,000032.SZ,20180426,20171231,民生证券股份有限公司,3218740.0,0.76
8,000032.SZ,20180426,20171231,吴绮绯,2547300.0,0.6
9,000032.SZ,20180426,20171231,中国人民人寿保险股份有限公司-自有资金,1999923.0,0.47
0,000034.SZ,20180329,20171231,郭为,154777803.0,23.66
1,000034.SZ,20180329,20171231,中国希格玛有限公司,80185746.0,12.26
2,000034.SZ,20180329,20171231,王晓岩,64603000.0,9.88
3,000034.SZ,20180329,20171231,中信建投基金-中信证券-中信建投基金定增16号资产管理计划,29609700.0,4.53
4,000034.SZ,20180329,20171231,王廷月,26917900.0,4.12
5,000034.SZ,20180329,20171231,深圳市宝安建设投资集团有限公司,26261759.0,4.02
6,000034.SZ,20180329,20171231,钱学宁,13459000.0,2.06
7,000034.SZ,20180329,20171231,中国银行股份有限公司-富国改革动力混合型证券投资基金,7004700.0,1.07
8,000034.SZ,20180329,20171231,张明,6729500.0,1.03
9,000034.SZ,20180329,20171231,重庆国投股权投资管理有限公司,5094081.0,0.78
0,000035.SZ,20180418,20171231,南通乾创投资有限公司,399889313.0,29.59
1,000035.SZ,20180418,20171231,严圣军,93901228.0,6.95
2,000035.SZ,20180418,20171231,南通坤德投资有限公司,75345534.0,5.57
3,000035.SZ,20180418,20171231,民生加银基金-民生银行-民生加银资产管理有限公司,44709530.0,3.31
4,000035.SZ,20180418,20171231,建信基金-民生银行-民生加银资产管理有限公司,41582494.0,3.08
5,000035.SZ,20180418,20171231,西部信托有限公司-西部信托-中国天楹定增事务管理类单一资金信托,22727272.0,1.68
6,000035.SZ,20180418,20171231,汇安基金-中信银行-长安国际信托股份有限公司,21297016.0,1.58
7,000035.SZ,20180418,20171231,华宝投资有限公司,15151515.0,1.12
8,000035.SZ,20180418,20171231,上海并购股权投资基金合伙企业(有限合伙),15151515.0,1.12
9,000035.SZ,20180418,20171231,贵州铁路发展基金管理有限公司-贵州铁路人保壹期壹号股权投资基金中心(有限合伙),15000000.0,1.11
0,000036.SZ,20180427,20171231,华联发展集团有限公司,356299301.0,31.21
1,000036.SZ,20180427,20171231,于平,22284639.0,1.95
2,000036.SZ,20180427,20171231,柳州佳力房地产开发有限责任公司,19569200.0,1.71
3,000036.SZ,20180427,20171231,樊勇,7749797.0,0.68
4,000036.SZ,20180427,20171231,樊卫国,7596414.0,0.67
5,000036.SZ,20180427,20171231,柳州瑞恒机电有限责任公司,7000200.0,0.61
6,000036.SZ,20180427,20171231,王志丰,5138000.0,0.45
7,000036.SZ,20180427,20171231,冯书通,4690200.0,0.41
8,000036.SZ,20180427,20171231,深圳市荣超投资发展有限公司,3308700.0,0.29
9,000036.SZ,20180427,20171231,王淑丽,3200000.0,0.28
0,000037.SZ,20180322,20171231,香港南海洋行(国际)有限公司,92123248.0,15.28
1,000037.SZ,20180322,20171231,深圳广聚实业有限公司,73666824.0,12.22
2,000037.SZ,20180322,20171231,深圳市能源集团有限公司,65106130.0,10.8
3,000037.SZ,20180322,20171231,BOCI SECURITIES LIMITED,8690627.0,1.44
4,000037.SZ,20180322,20171231,招商证券香港有限公司,6712019.0,1.11
5,000037.SZ,20180322,20171231,曾颖,6350656.0,1.05
6,000037.SZ,20180322,20171231,刘芳,5568000.0,0.92
7,000037.SZ,20180322,20171231,张和平,4910300.0,0.82
8,000037.SZ,20180322,20171231,美颐投资置业有限公司,4615800.0,0.77
9,000037.SZ,20180322,20171231,李宝琴,3967004.0,0.66
0,000038.SZ,20180421,20171231,姜剑,112000000.0,21.42
1,000038.SZ,20180421,20171231,朱兰英,103004898.0,19.7
2,000038.SZ,20180421,20171231,青岛亚星实业有限公司,70955745.0,13.57
3,000038.SZ,20180421,20171231,曹林芳,46271796.0,8.85
4,000038.SZ,20180421,20171231,夏东明,38728696.0,7.41
5,000038.SZ,20180421,20171231,方正延中传媒有限公司,12419440.0,2.38
6,000038.SZ,20180421,20171231,邓建宇,7835454.0,1.5
